dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12
-0.793792791,1.424701004,-1.433956238,-0.850517544,-0.783913021,1.363696987,-1.015232713,-0.903727772,-0.903307452,-0.91275255,-0.933972091,-1.046650541
-1.687084562,1.449128366,-1.381995313,-0.838568376,-1.498428796,1.431437792,-1.026886466,-0.838876975,-1.049995985,-1.052254842,-1.0461564,-0.911743623
1.454731603,1.406987376,0.410767174,-0.81048948,-1.516267693,1.417262001,-0.988562042,-1.015100278,-1.084165967,-0.87771917,-0.779316323,-0.979711389
0.625975378,1.478524643,-0.995785147,-0.881921142,-0.02853203,1.416901295,-0.911209271,-1.158160359,-1.059457239,-0.966801798,-1.005490569,-0.994507634
1.68838103,1.409414942,-1.137452786,-0.87395503,0.374541125,1.404420826,-1.025009352,-1.062631642,-1.034357548,-0.897602981,-0.94433481,-0.816636225
0.314766693,1.407480477,1.685430376,-0.833301527,0.216943403,1.370117574,-0.969165188,-0.94566721,-1.023097874,-0.951652229,-0.980996864,-0.940149244
0.744101423,1.425269967,1.352926066,-0.81618426,0.068008702,1.363949482,-0.957980715,-0.990091946,-1.07673771,-0.902731743,-1.094908293,-1.14104582
-0.400756488,1.513762248,0.381086074,-0.873658767,-1.041620639,1.328311614,-0.984807811,-1.022400848,-0.94154343,-0.889318059,-0.936562772,-1.022596757
1.038410169,1.489183166,-1.109913979,-0.815361316,-0.974846054,1.427181447,-1.075222172,-1.055952397,-1.049526832,-1.123584068,-0.997640022,-0.990630544
0.386218375,1.439114665,-1.125601077,-0.883534115,0.408985306,1.397314894,-1.005768926,-1.000499141,-1.051403442,-0.973035215,-0.959015335,-1.090327151
-0.443856533,1.378842809,0.522788265,-0.828594278,-1.246864992,1.469023478,-1.003891812,-1.049428486,-1.001360447,-1.015485574,-0.996619453,-1.060497292
-1.69010712,1.466197172,0.927957709,-0.826981305,0.030168616,1.377331717,-0.985277091,-1.093309562,-1.019579227,-1.021166662,-0.944805844,-0.981293876
0.30543182,1.438773289,0.00459569,-0.905226956,-1.229850814,1.413222081,-0.913477451,-1.029157755,-0.949519031,-0.99788998,-1.063741625,-1.06192153
0.732927337,1.361394698,0.953734308,-0.803872999,1.282495282,1.399262712,-0.972997633,-0.945356546,-1.049057679,-1.06440606,-0.968043462,-1.046413169
1.253875683,1.440480171,1.281470293,-0.861182915,-0.709203105,1.436126986,-0.947187304,-0.903883105,-0.982281556,-1.009488869,-1.075988477,-0.926698114
0.283430669,1.44211119,1.69251376,-0.859701613,1.339497977,1.403194421,-0.919421648,-1.03389536,-0.93943224,-1.017537079,-1.052122817,-1.044197689
0.875240763,1.460317914,-1.469103635,-0.890413938,0.354893386,1.416468445,-0.932639663,-0.986441664,-0.856157567,-1.138654735,-0.840393576,-0.851688287
-1.295967287,1.475566051,1.428493658,-0.87800392,1.523812462,1.418704828,-0.982617844,-1.044613216,-1.143513833,-0.958595783,-0.960428432,-0.968554866
-0.783208644,1.405925316,-0.678035003,-0.82961473,1.668554259,1.427975003,-0.981288221,-1.006712392,-1.008397743,-0.935476905,-0.824927999,-0.977021165
-0.324099486,1.534813777,0.698698008,-0.829055129,-1.155729984,1.378774544,-1.057937073,-0.923377177,-1.001204063,-1.007358461,-1.117674878,-1.100217686
0.272083075,1.510386415,1.267061658,-0.85206468,-0.758859555,1.408893592,-1.099859304,-0.975257813,-0.939979587,-1.017615981,-1.076145488,-0.9005871
-0.629165896,1.374556645,0.526969188,-0.83205065,-1.673546618,1.38003702,-0.871555223,-0.982558381,-0.93622636,-1.019588581,-0.961684521,-1.075610032
0.253239819,1.441656019,0.536505838,-0.826981305,1.627422222,1.350747598,-1.043936926,-1.043525897,-1.094018181,-1.034028017,-1.001172769,-1.080040993
-1.23988865,1.380473832,-1.463709896,-0.81786307,-1.39175579,1.43486451,-1.001467204,-1.042516245,-0.725811204,-0.917407887,-1.020720629,-1.054642094
-1.347257035,1.433349199,1.301614741,-0.89186232,-0.327752858,1.426063255,-1.119725435,-0.915765943,-1.202627122,-0.97903192,-1.043251698,-1.110345596
-0.86354407,1.428494072,-0.9442665,-0.791956748,-1.704624348,1.402256584,-0.918561305,-1.03638066,-1.083071277,-0.943367309,-0.928005675,-1.075689155
0.64117491,1.442224982,0.837324973,-0.829022208,0.510100113,1.460582933,0.366480167,1.197748705,1.366220594,0.929261585,1.135824498,1.176504687
-1.511623663,1.370004964,-1.24055918,-0.75558256,-0.038407875,1.468951337,0.50648164,1.067270452,1.213276687,1.634584537,0.975516339,0.486066116
-0.651895788,1.393408191,-1.358989871,-0.808218151,-0.960915915,1.377944918,1.380043916,0.785421901,0.770630754,0.907010655,0.825335384,1.353268356
-0.113284059,1.453528322,1.037318213,-0.826388783,1.125590603,1.497916124,1.055068424,1.231222588,1.010837131,0.737051415,1.165656575,0.815856165
0.403083608,1.470635061,1.167376013,-0.860590397,0.434939725,1.381371637,1.280635048,0.605004656,1.161278888,0.148900916,0.38845247,0.835558114
0.063939709,1.458383449,-0.028091525,-0.835474101,1.211319884,1.38454586,0.842719819,0.647565417,1.191461069,0.955142102,0.924173766,1.015486755
1.684459691,1.444614614,0.778239201,-0.867272712,-1.128874612,1.4448561,1.196086671,0.855398629,0.828727543,1.018423117,0.867100291,1.040094408
0.533494207,1.369284279,-0.458000976,-0.825170823,-1.63645848,1.385627982,1.002274573,0.949218704,1.060098207,0.812168032,1.070193932,0.255577053
0.435356588,1.497489985,1.209219798,-0.888142609,1.215096961,1.411418545,0.821836917,1.183147565,0.47264035,0.911823799,1.15953315,0.869581559
0.029272284,1.449242158,0.610864071,-0.851472159,-0.649289636,1.437641954,0.596739576,0.804682977,0.861646451,1.00784998,1.041068402,0.745435544
0.308728522,1.480724621,-0.478663717,-0.828330936,-0.002335048,1.370333999,1.295730177,0.887707528,1.615653649,1.269890201,0.825099867,1.105213701
-0.058558804,1.475907427,-0.169724608,-0.853545983,1.097383799,1.463793226,0.741199198,0.868213456,1.314379178,0.929813912,0.974574275,0.900835653
1.646946689,1.412676979,-0.583048578,-0.856541504,0.883476425,1.479916835,1.159013656,1.010419216,1.295065708,1.163133072,1.140377818,0.917214382
-1.131028073,1.427507875,-1.666888585,-0.848575392,0.173212459,1.341946344,1.011581935,0.730667635,0.939838631,1.296244139,0.740706493,0.801692916
0.985836445,1.391625451,-1.26733782,-0.791528818,-1.394784382,1.400272693,0.76614918,0.697582081,0.979091107,1.228623403,0.828789626,0.800031306
0.383476906,1.424018253,1.376180292,-0.874086701,1.668623563,1.441717947,1.280243982,0.914113841,1.257846229,0.446921366,0.880446221,0.52523264
-1.135192329,1.46505925,-0.632355826,-0.810061546,-0.857999198,1.435549855,1.156667262,1.008865905,1.125388676,0.838916492,1.284984883,0.70682289
-1.193491903,1.360863668,-1.4801468,-0.859899121,0.344740324,1.389956467,0.835758853,1.015234485,0.742716143,0.65846302,1.074276215,1.195969262
0.361267544,1.401335706,-1.689319912,-0.854072667,1.475299532,1.430211389,1.346255852,1.060513545,1.121088106,0.884444107,0.654271975,0.467155411
-1.241380841,1.457738628,0.139560031,-0.874251289,1.592631519,1.378449909,0.912485916,0.701310028,1.263632453,0.568670253,0.780273247,0.819575006
-1.169304519,1.343377624,-1.434557463,-0.830371839,0.996996681,1.427614297,0.985693393,0.707989273,1.219844831,0.877500553,0.794168716,0.966429693
-0.156453505,1.389653057,-1.368060055,-0.864408862,1.34486905,1.353308621,1.170745623,1.027039661,0.942809935,1.086043856,0.965075111,1.180381778
0.382852269,1.453338671,0.62789874,-0.833169856,-1.13081513,1.440491542,0.460492329,0.896250748,1.027726642,0.937151986,0.897481906,1.231891691
0.607479144,1.452921433,1.121800501,-0.784616075,0.154084504,1.418524477,0.875100049,1.0488637,0.47256216,0.488977202,1.213152384,1.210053388
-0.0813581,1.440025,0.887426944,-0.884686238,0.671648175,1.428371783,1.675689487,1.177477974,1.133911624,0.940308147,1.318820737,1.26963398
-0.455030615,1.496503788,0.675271016,-0.839062144,0.180177532,1.424908994,1.259595719,0.545357455,0.904104806,0.829526916,1.026152364,1.027355397
0.356825671,1.386694461,-0.257558544,-0.826520454,-0.074584661,1.390389317,0.831769984,0.87582469,1.42165885,0.613172117,1.301078502,0.921961841
1.554743134,1.462707551,1.700322754,-0.87151911,1.11512567,1.396918114,0.476447804,1.171031728,1.232277388,0.55501986,0.951493668,0.751369868
-1.395666503,1.420338977,-0.063335669,-0.85766071,0.709661521,1.340359232,1.263584588,0.536348243,0.729110705,1.099773151,0.877541518,0.678733767
0.472383759,1.509400218,-0.741681781,-0.826553375,-0.44660954,1.367087632,0.85280931,0.517941488,1.1151455,0.998539306,0.53941848,1.138604153
-1.639719629,1.404635673,-0.799385429,-0.80884359,1.716720667,1.437028753,1.119281391,1.078143642,1.710500766,1.732977841,1.088564209,0.357410017
-1.749399174,1.382635881,0.378390934,-0.895779542,-0.987909895,1.364815179,0.738305313,0.664807187,0.812619952,1.140961047,0.73191388,0.946094751
-1.257100904,1.462707551,-0.557824831,-0.86747022,0.03467339,1.382850538,0.786171739,1.204738611,1.229618854,0.776187803,0.794325724,1.477414368
-1.029524347,1.395342656,0.999862674,-0.84423024,-1.056867562,1.397062399,0.736271772,1.276656979,1.266525563,1.207398224,1.096885789,0.751765489
0.075773134,1.429556131,0.013683151,-0.861972945,-1.55756606,1.464117862,1.691175685,1.580329571,0.861568258,0.686079424,0.664320675,1.310936858
1.067941683,1.494948628,0.513044297,-0.791232555,-1.304040946,1.474614439,1.381529964,0.778742656,0.993243891,0.941018284,1.231130133,0.974104748
0.337461883,1.37982901,0.458415872,-0.824380797,-0.650225242,1.428263568,1.159795785,0.718784794,1.003721644,1.015266956,0.603557447,0.849088367
0.497646909,1.365870517,0.003489992,-0.801437079,-0.50187963,1.407703261,1.165114278,1.127305982,1.098646952,0.713380211,1.568232602,0.890865992
1.370509536,1.414801099,-1.383595122,-0.854105587,-0.163744501,1.49066591,1.113258983,1.081405598,0.837485067,1.086596182,0.843941181,1.036771188
-0.206008144,1.438773289,0.770084676,-0.867108124,-1.102331107,1.424295789,0.999458902,0.888950178,0.781421274,0.798912158,0.803589371,0.90866896
-0.889813581,1.495365866,-0.006081213,-0.806374753,1.376298501,1.440888321,1.222131637,1.037213858,0.966189396,0.724190061,0.628914709,1.083217149
0.91022051,1.476552249,0.490204707,-0.874613385,-0.421660032,1.412464596,1.108253342,0.951238009,1.357932221,1.363233646,0.98658561,1.117082344
-1.256268052,1.434904359,-1.591659962,-0.811509931,0.089735567,1.366690856,1.059370146,0.897338067,0.870560358,1.134017492,1.154194778,0.759915291
0.330625565,1.493545192,0.686777194,-0.851702584,-0.46961853,1.398793795,0.912173064,0.744259121,1.164250191,0.72908211,1.071371512,0.720986139
1.438872728,1.409187358,-0.984244416,-0.863125068,-1.02540346,1.365753015,0.796808721,0.768257799,1.259644649,0.817138986,0.767398351,0.623030265
-0.401068807,1.411690782,1.724440808,-0.86865526,1.214715786,1.359981703,0.920776508,0.863631185,1.301164698,1.013846686,1.074590237,0.940714296
0.990972363,1.42993544,-1.32573253,-0.786920323,-0.299927228,1.432844549,0.784216411,0.714668518,0.511971019,1.141118854,0.907687617,1.525759311
1.560191371,1.445676674,1.734322988,-0.807263533,1.276569773,1.422384042,0.842172328,1.091424464,0.714566958,0.837022797,0.62027911,0.876386248
0.513262864,1.377894545,1.152379977,-0.798178216,-0.005280476,1.436704117,0.985693393,0.668923464,1.097474069,1.202506175,0.859799283,1.007574325
0.416825651,1.35217754,0.437511258,-0.852591365,-1.232519026,1.435441641,0.670259902,1.132509578,1.171052909,1.31612795,1.547193136,1.075542091
-1.482598802,1.473707445,1.692271886,-0.83007558,-0.589618729,1.406296504,0.922575411,1.149130021,0.719414875,0.816507754,1.360978175,1.379141999
-0.500039277,1.480383246,1.117654129,-0.851439242,0.594062138,1.383247314,1.324981884,0.561201242,0.912705944,1.02063243,1.199413926,0.708563626
-1.019391325,1.468548875,0.580906548,-0.839654665,-1.410720881,1.438183014,0.807211065,0.795596098,0.956258989,0.956010045,0.579613278,0.825192833
-0.897170432,1.409870109,0.251201039,-0.821253605,-0.471039268,1.366943351,0.677846575,0.769888775,0.864148601,1.377988695,0.997262354,1.311174233
-0.878431281,1.448066306,-0.489651598,-0.850089611,0.207102208,1.396268843,1.127884835,1.173594693,1.067213694,1.273125264,0.996477299,0.898699299
-1.554904159,1.420452769,-0.183269419,-0.86427719,-1.124785666,1.397964165,0.867044099,0.798314393,1.023738842,0.875370145,0.639669959,0.877098367
-1.062109646,1.486641808,-1.204036573,-0.812958317,1.711176334,1.401679449,1.26288067,0.768180133,1.087465468,0.884680819,0.927392488,1.056394012
1.66259735,1.368563595,-1.022114595,-0.860392889,1.306405228,1.382922678,0.687466786,0.526717704,1.561779236,1.047144178,1.060537757,1.049431073
-1.457113561,1.430694054,-0.332400522,-0.865100137,0.723037229,1.381010931,0.909904884,0.849263044,1.181608856,0.979839057,0.652623361,1.212664489
-0.124631654,1.425763064,-0.829342949,-0.856212324,-0.932605155,1.426532176,0.763646362,0.997449058,0.375682046,0.743363735,0.91506713,1.060824972
-1.125961564,1.393066816,-0.098303388,-0.842024748,-0.117449303,1.382381618,0.965201557,0.861456549,1.111001316,0.884207395,1.247145249,0.980039069
1.086889042,1.480952208,0.408072031,-0.896503734,0.204919127,1.402761571,0.473553919,1.144936079,0.946875928,0.899120251,0.553470957,1.136705167
1.025084552,1.436535378,-0.801354954,-0.902494777,-0.821302628,1.434215239,1.302847573,1.285433194,0.725279288,0.898883539,0.924016755,0.861194385
-0.28728053,1.42215965,-0.346601839,-0.874020864,0.311682226,1.391074662,0.63451651,1.119461753,0.996606154,0.69783612,0.95180769,1.393859118
0.775680357,1.433918162,-0.896479588,-0.826224195,0.205023082,1.408605027,0.867435165,1.126839988,0.814183796,0.331958222,1.174998727,0.75105337
0.433170354,1.472455735,0.51587765,-0.783365198,-0.923075828,1.441826158,0.690047819,1.052824646,0.778840931,0.902355318,1.238666658,1.365136999
-1.631012866,1.501131331,-0.672817487,-0.867338549,-1.085420888,1.420544435,0.724070525,0.930190626,0.800969318,0.95198594,0.974731286,1.19794737
-0.055539718,1.347701721,1.164369896,-0.893936143,0.234304102,1.40315835,0.901536082,1.066571462,1.122886526,1.266970752,1.115962616,0.981938054
-0.585163598,1.382863464,1.360354978,-0.78649239,-0.882983356,1.45841869,1.271718752,0.91807479,0.96994262,1.339799154,1.353363144,1.061062344
-0.669489769,1.468093704,1.079991269,-0.855323544,1.326780657,1.412897445,0.865479837,1.098647365,0.987614054,1.263420071,0.635980204,1.151738785
0.855321742,1.377477307,0.641201678,-0.800910395,-1.175585635,1.519666767,0.552470951,1.005603949,0.888309986,1.199823438,1.046249763,1.435636743
-0.082503271,1.403914993,-0.613489845,-0.802523368,-0.518200764,1.380722366,0.937983392,0.664496523,0.709093508,0.403366351,0.487526368,1.779510915
0.472834887,1.408011506,-1.454954145,-0.857858218,-0.543392839,1.420869071,1.489307637,0.946034413,0.960403176,1.640660148,1.101831633,1.119376947
-1.227742905,1.436573308,1.752843442,-0.858351985,0.55424688,1.42537791,1.087526868,1.04459209,0.814261989,1.624642635,1.329418976,0.845448649
-0.595574237,1.416697631,1.252376597,-0.841596815,0.053420173,1.409146088,0.888239853,1.261900508,0.824426973,0.951039091,0.983445391,1.440621574
0.762840571,1.415104541,0.385854402,-0.849102076,0.749927255,1.422167617,0.947525393,0.797537738,0.759136503,1.172601553,1.144931134,0.892685852
0.809584339,1.381991059,-0.618119957,-0.86338841,0.170544247,1.349160487,0.860395983,1.056086605,1.038517163,0.979839057,0.716605314,0.944116642
1.082516574,1.458648966,-1.679067167,-0.833828211,-1.380084965,1.432880622,1.014162967,0.590791845,0.556931521,0.81800693,1.161731303,1.0045676
0.90112855,1.405204636,-1.407530042,-0.861577928,-0.993211665,1.35276756,1.552347408,0.820371431,1.374978118,0.993331643,0.97465278,1.007574325
1.053158576,1.445297365,-1.429792592,-0.81819225,0.467581997,1.455316607,1.168555653,0.933219586,0.812228992,0.808380639,0.772501206,0.921487094
0.505350781,1.526582816,0.619606002,-0.806539341,-0.218979937,1.45300808,0.577655575,1.351992633,0.916771937,0.789759294,0.806180052,1.199450731
-1.191687393,0.231781056,-1.237103875,1.089592714,-0.565535527,-0.610958336,0.657041887,0.933763243,0.676878326,0.560700951,1.238666658,1.032102856
0.331319608,0.326190524,1.374970934,1.109277568,1.197320436,-0.597792522,1.151505196,0.971508737,0.670701146,0.976051664,1.186225007,0.565427781
-0.954012517,0.248584349,-0.681974053,1.084292947,-0.806540836,-0.736953349,0.668617427,1.275258998,0.649980218,1.264682535,0.947725404,0.752952352
-0.318061315,0.343069676,0.215818681,1.245195232,-1.104999319,-0.575609033,1.192567081,1.088783833,0.97494692,1.357158035,0.702552837,1.311253356
0.051724559,0.337759381,-0.491102827,1.063620558,1.149812414,-0.57301194,0.572102444,1.168546428,0.906997917,0.497735549,1.020735487,0.844024414
-0.737922365,0.241794756,1.50264457,1.128764915,-0.748914405,-0.690313913,0.671589525,1.149673681,0.915208094,1.219786154,0.446782031,1.021579325
0.868057424,0.283935742,-1.548022872,1.066221065,-0.688169284,-0.64645192,0.978810638,1.158605227,1.231104505,0.820374049,0.87926864,1.068579152
-1.717386461,0.464713373,1.467365873,1.109573827,-0.885235742,-0.759894324,1.281573605,0.669933118,1.450902725,0.896358612,1.403371125,0.738472608
-0.205695825,0.282911616,-1.211500041,1.038471345,0.893941355,-0.609046589,1.033403393,0.493865145,0.98065495,0.744468391,0.851085177,0.903367631
1.483811985,0.389003733,-1.647601403,1.164316156,0.847368944,-0.650347559,0.51500687,1.163109836,0.198733141,0.855644141,0.756015059,0.933276614
1.091192108,0.20765714,-0.978854138,1.145915098,0.110665431,-0.645622294,0.870720116,0.757073948,1.075189297,0.858326878,0.890573426,0.875753252
-0.466447618,0.223284582,-0.50302364,1.170405952,0.194280934,-0.646271565,0.676595166,0.83427358,1.023113305,0.962085653,0.995378221,1.262987537
0.556744632,0.296414938,-0.764866899,1.08949396,0.688904916,-0.717799798,0.778897918,0.461012586,0.852107004,1.300741669,0.887511712,0.853123707
1.006970041,0.273542737,-0.637642451,1.17830623,0.09112165,-0.531494545,1.085727965,0.420704127,0.728328782,0.906852845,1.080164126,0.777006136
-1.240582692,0.199615837,1.018175806,1.21731384,0.736863414,-0.599596059,1.129292672,0.998458709,1.153537861,1.246297902,1.207421484,0.708880121
0.129075603,0.370493559,-0.024739877,1.200427002,1.442795869,-0.626613028,0.727590114,1.302519632,0.435733642,0.970765095,1.282158686,1.111148023
-1.559752046,0.27096345,0.433675866,1.177022433,0.317503779,-0.777929683,0.789769542,0.837069542,0.819579056,1.161870609,0.753267368,0.86886944
1.261093728,0.2459292,1.402095101,1.059341242,0.209042726,-0.715924121,0.532526607,0.846467082,1.308514765,0.391372943,0.876520949,0.901626898
-0.866285536,0.361390196,0.067551406,1.071059985,1.576587603,-0.485143674,1.118108195,1.175536334,0.860395375,1.35329174,0.929041105,0.797736703
1.36027241,0.349062726,-1.662467175,1.23801915,1.603720192,-0.635558563,1.211494655,0.798314393,0.67484533,0.898331213,0.71377912,1.19407028
0.844425276,0.33093186,-0.970423186,1.134360944,1.10188857,-0.73846832,1.083146933,1.225630663,1.13383343,0.775004244,1.380997068,1.123649662
1.06415915,0.282190932,0.046785005,1.14453255,-1.176555893,-0.751056999,0.903178557,1.022535053,0.733333082,0.810432144,1.153959261,0.852411588
-0.739102238,0.230984513,-0.850765859,1.085247561,-0.376265791,-0.628705126,0.800954015,1.365506453,0.846320784,0.849884148,0.873773257,1.219785674
0.83946287,0.123640681,0.475105011,1.096867553,1.054553811,-0.498273418,0.990933672,0.952092333,0.656939322,0.857301127,0.717233358,0.789824273
-1.58592786,0.278246139,-1.533168502,1.198846945,-0.875810373,-0.580153943,0.653991575,0.764063854,0.608303786,1.136147903,1.162202336,1.123887034
-0.827627368,0.24824297,-1.341315971,1.23028346,1.175351007,-0.78020214,1.036610131,0.588461876,1.428617954,1.154690345,0.905253947,1.074434351
-0.353457488,0.439148093,-0.708752693,1.098579277,1.150470807,-0.624737351,0.998598555,1.074959352,0.602673949,0.986782608,0.854539416,1.035584322
-0.542896405,0.2926598,-1.453167753,1.145223823,-0.62104818,-0.640464183,1.001179591,0.881416612,1.138134001,0.788260118,0.844412214,0.839909949
1.579624561,0.436379155,0.191285992,1.093937866,-1.170006649,-0.623943795,0.748316591,0.904327973,1.036093206,0.517934975,0.995378221,1.157119236
0.434940162,0.400572591,0.917142593,1.116552405,-1.327257849,-0.597503957,1.047090688,0.995973409,0.887762639,1.110977523,0.97755748,0.855022689
-1.323659585,0.322700899,1.731420531,1.019444849,-1.137745549,-0.497515932,1.362289538,0.77353906,1.228367778,0.93328569,0.885235054,1.26575689
1.260295578,0.270166907,-1.004216099,1.051243459,1.545989803,-0.662683743,1.082677656,1.151537656,1.079646251,0.982837408,0.749342093,0.923386079
0.550671758,0.402089818,0.969974255,1.184659369,1.672123424,-0.706942511,1.043414671,0.45099372,0.995276887,1.255845285,1.113214924,0.495561033
1.699485711,0.202953738,0.619675106,1.348919272,-0.180030984,-0.775296521,0.469956116,0.440120534,0.908014413,0.866769608,0.586600264,1.126972882
-0.916742432,0.401900163,1.486162753,1.234957791,-1.263290084,-0.63285326,0.682461149,1.303373952,1.025224492,0.893202451,0.601594808,0.26341036
-1.112601244,0.217784633,0.069451826,1.173269803,-0.764161328,-0.573625145,1.141102853,1.168391097,1.104745942,0.940939379,0.974574275,0.809209725
0.504413822,0.311701001,0.996511021,1.210137758,-0.893829462,-0.636388189,1.071414966,1.203806622,1.001923224,1.204715487,1.635982818,0.659902186
-1.475776365,0.181598763,-0.067412932,1.179655858,1.709166512,-0.75116521,0.846943327,0.96599448,1.472405575,1.237302843,1.339310664,0.586395719
-0.334787741,0.189033177,-1.197125958,1.084128356,-1.09789564,-0.670294665,0.711478214,1.058183575,1.186378576,0.603151307,0.880367715,1.251435392
-0.887280323,0.170902311,0.776062359,1.039327209,-0.576139066,-0.775332591,1.112163998,0.945879083,0.034842331,0.542158508,0.780351753,0.894743083
-0.250808592,0.281887486,-0.263639888,1.088802687,1.170291805,-0.602806353,0.733377887,0.945180092,1.186847729,1.283146075,1.62985939,0.532907697
-1.603591243,0.176364327,1.60519812,1.124979367,-0.111004014,-0.726528912,0.573510281,1.142994439,0.91395702,0.951512516,0.871967632,1.08693599
-0.638188447,0.214560524,1.408694741,1.041433949,-1.022908511,-0.714300939,0.835367787,0.611295571,0.800656549,0.525194143,0.872988201,1.051804802
0.330278544,0.448023875,-1.388252876,0.991102607,-0.588509863,-0.628524775,1.269215933,0.808721589,0.877832232,1.103166025,0.955654456,0.856446927
-0.183347654,0.307794141,0.311323403,1.131727519,-1.058946688,-0.522873645,1.060699769,1.206680251,0.726686745,0.640078385,1.02309065,1.074909095
0.57354046,0.182129793,-0.750907452,1.195851424,-1.57064376,-0.70625717,1.063671868,1.407368224,0.675314483,0.913638592,0.690462996,0.938103195
-0.870102772,0.518005982,-1.44628478,1.108388788,-1.131092347,-0.604898455,1.08283408,1.070920737,0.695722644,0.905748188,1.294876572,0.663541904
-1.547016363,0.31151135,0.753637408,1.071389161,-0.713881139,-0.723318618,0.703969755,0.956130944,1.089967618,1.50257813,0.793148144,1.114233871
1.605581753,0.393745069,1.463184953,1.069512846,1.241675116,-0.606990557,0.98311236,0.903318319,1.055015713,0.888547114,1.371890432,0.321408465
0.800492379,0.288715007,-1.493304614,1.09611044,-0.543184926,-0.583797086,0.544806068,0.622790083,1.33854056,1.235409148,0.891436987,0.645264193
1.612105752,0.221350117,-1.575620419,1.088111412,-0.636260449,-0.677003818,0.852027181,0.720571104,0.688294387,0.953879635,1.268734251,1.106084066
0.671955699,0.41119318,0.850420592,1.038767607,-1.180540883,-0.618172479,0.89645223,0.727095016,1.116865729,0.867716457,0.684967613,1.034318336
-0.524434873,0.284997802,0.959435565,1.120700052,-0.099949995,-0.729089934,0.866887671,0.775713699,1.307576458,0.764667816,1.180023077,1.138129406
-0.170820186,0.16528857,1.503923037,1.166554568,-1.044947241,-0.799103196,0.918742966,0.501321046,0.808162999,0.988913018,1.343314445,0.776689641
-1.13359603,0.267246245,0.717909519,1.16036602,0.128545911,-0.766387055,1.028554181,1.1954964,0.89784943,0.969344822,0.765906748,0.689969417
1.170868195,0.268535888,0.156076404,1.205298838,-1.291392931,-0.629174046,1.43088244,0.659758922,0.985972017,0.892334507,0.782863928,1.145725337
-0.095932996,0.136575044,-0.946996195,1.092752826,1.317251334,-0.524821463,1.132734047,1.196506054,1.009742441,1.221995466,1.196587729,1.517688632
-0.279299039,0.242629229,-1.15580047,0.996994898,-0.779165683,-0.478831298,0.877837509,0.818585124,1.290452371,0.792047508,0.838445797,0.874645512
-0.940964515,0.229656936,1.525587817,1.078927343,1.712597068,-0.796037183,1.34875867,0.982459592,0.414152601,1.046197329,0.875892904,0.864042859
0.545431737,0.352248901,-1.269203688,1.098941374,-1.289591022,-0.690422123,1.012207639,1.223300694,0.760074807,1.381697183,0.638335367,1.134885308
0.22665799,0.239253399,0.83069078,1.208590619,0.551855886,-0.755421554,1.011816573,1.069445091,0.728328782,0.987177127,1.145716187,1.292896522
-1.484080583,0.230567275,0.64593545,1.245524411,1.416945405,-0.570811627,0.787344934,1.340653452,0.453326883,0.827159793,0.937284179,1.316712934
-1.14334733,0.399434669,1.741302711,1.085774249,0.706023052,-0.548339572,0.992028656,1.046689064,1.215622454,1.199823438,0.822666198,1.083691893
-1.00197086,0.435999847,-1.497088176,1.115005268,1.571944223,-0.60064211,1.454815654,0.832797932,1.104589556,0.672429028,0.727674586,0.967774805
-0.536060084,0.434558482,0.741682042,1.048873377,1.096794713,-0.684073677,1.159404719,1.071076068,0.67906771,1.031757893,1.237175055,1.380407988
0.624830208,0.210653665,0.660378637,1.254774317,1.684424917,-0.676138122,0.704047969,1.070299412,1.394369779,0.717009794,0.821017584,0.853123707
1.424575452,0.269332431,-1.319651186,1.201381619,0.475448019,-0.657597772,0.813937395,0.745424106,1.253545659,1.217892456,0.799585591,0.987714127
-0.279160232,0.33942833,-0.532773845,1.197530235,-1.546466995,-0.665605471,1.114901458,0.842583802,1.002939721,0.924211729,0.80272581,1.049747571
1.064922597,0.382024487,-1.496169062,1.018424394,-1.355326045,-0.649770428,0.603622328,0.867669799,1.036796936,1.071209901,0.850378627,0.907798592
1.548566156,0.266677282,-0.79133456,1.062303843,0.529505285,-0.780166066,1.199136983,0.770277104,0.588364779,0.669115059,0.838916831,0.834371248
0.687085826,0.31044929,0.756954504,1.105755363,0.848755027,-0.731795238,0.843423737,1.067891777,1.155258088,1.420360149,1.408788003,0.661563796
-0.787824025,0.229732799,0.010988012,1.19743148,-0.250478689,-0.685227942,1.273908718,0.87403838,0.622612954,0.834182253,0.873066707,0.372522758
1.014604511,0.255942901,-1.00836247,1.082515382,0.414980118,-0.53174704,0.685355034,0.731366626,0.961263289,1.149009254,0.533059539,1.04088565
1.627999326,0.342690371,-0.662071479,1.190255395,-0.907274475,-0.727394608,0.602214494,1.183147565,1.014355778,0.93565281,0.919306427,1.150235423
1.657322625,0.135019884,-0.45468388,1.145816344,-1.653677107,-0.488137543,1.14305818,0.899357373,0.796668748,0.787155462,0.690698512,1.121513304
0.974558255,0.458341018,0.447877182,1.197233972,0.6670741,-0.799031052,0.785311393,0.574559729,1.516193194,0.851383327,0.473944922,1.582174932
-1.390044757,0.165174779,0.499706808,1.057662432,0.198612443,-0.627226229,0.37711715,0.858116925,0.649041912,0.908667637,0.974103242,1.151105789
0.867259275,0.4171483,-0.674821568,1.150457756,-1.637702491,-0.710549585,1.09409677,0.764918175,1.232981118,1.125653668,0.983680908,1.080210423
